       Step     Time          Energy          fmax
LBFGS:   11 12:40:55      -11.371425        1.531793
LBFGS:   12 12:40:55      -11.384437        1.792714
LBFGS:   13 12:40:55      -11.395705       10.138054
LBFGS:   14 12:40:55      -11.396910       10.143118
LBFGS:   15 12:40:55      -11.382483       41.118223
LBFGS:   16 12:40:55      -11.321877       77.060340
LBFGS:   17 12:40:55      -11.387403       39.982969
LBFGS:   18 12:40:55      -11.317045       77.926707
LBFGS:   19 12:40:55      -11.159442      101.644820
LBFGS:   20 12:40:55      -10.985573      110.836798
LBFGS:   21 12:40:55      -10.831729      118.297721
LBFGS:   22 12:40:55      -10.995237      107.636252
LBFGS:   23 12:40:55      -11.000051      105.576857
LBFGS:   24 12:40:55      -11.036378      104.666768
LBFGS:   25 12:40:55      -11.012454      102.038601
LBFGS:   26 12:40:55      -11.016036       82.825003
LBFGS:   27 12:40:55      -11.119957      108.464397
LBFGS:   28 12:40:55      -11.215672      100.290223
LBFGS:   29 12:40:55      -11.170802      104.840991
LBFGS:   30 12:40:56      -11.286430       85.695279
LBFGS:   31 12:40:56      -11.348613       79.639584
LBFGS:   32 12:40:56      -11.347111       74.778828
LBFGS:   33 12:40:56      -11.351576       90.136377
LBFGS:   34 12:40:56      -11.355780       58.103061
LBFGS:   35 12:40:56      -11.358126       56.353024
LBFGS:   36 12:40:56      -11.351328       90.169402
LBFGS:   37 12:40:56      -11.357255       58.276993
LBFGS:   38 12:40:56      -11.349710       90.417331
LBFGS:   39 12:40:56      -11.346652       89.972666
LBFGS:   40 12:40:56      -11.351562       89.253635
LBFGS:   41 12:40:56      -11.362586       86.673740
LBFGS:   42 12:40:56      -11.391898       82.352267
LBFGS:   43 12:40:56      -11.441681       83.832856
LBFGS:   44 12:40:56      -11.490844       90.146819
LBFGS:   45 12:40:56      -11.521522      255.513625
LBFGS:   46 12:40:56      -11.536814       73.347982
LBFGS:   47 12:40:56      -11.513412       46.639141
LBFGS:   48 12:40:56      -11.534176       82.643810
LBFGS:   49 12:40:56      -11.425572      146.493273
LBFGS:   50 12:40:56      -11.387060      158.206029
LBFGS:   51 12:40:56      -11.225294      185.231944
LBFGS:   52 12:40:56      -11.272151      507.312494
LBFGS:   53 12:40:56      -11.366648      156.838580
LBFGS:   54 12:40:56      -11.428317      116.610549
LBFGS:   55 12:40:57      -11.310189      163.801489
LBFGS:   56 12:40:57      -11.412100      117.470239
LBFGS:   57 12:40:57      -11.310445      163.796556
LBFGS:   58 12:40:57      -11.136050      173.488246
LBFGS:   59 12:40:57      -10.953402      148.474230
LBFGS:   60 12:40:57      -10.761807      142.329340
LBFGS:   61 12:40:57      -10.637171      149.118346
LBFGS:   62 12:40:57      -10.674579      147.825462
LBFGS:   63 12:40:57      -10.880708      149.834593
LBFGS:   64 12:40:57      -10.670007      145.153090
LBFGS:   65 12:40:57      -10.516437      160.236109
LBFGS:   66 12:40:57      -10.705093      145.952010
LBFGS:   67 12:40:57      -10.924504      153.936199
LBFGS:   68 12:40:57      -10.695102      144.027505
LBFGS:   69 12:40:57      -10.642154      569.004255
LBFGS:   70 12:40:57      -10.692112      149.616248
LBFGS:   71 12:40:57      -10.743211      141.941987
LBFGS:   72 12:40:57      -10.595699      143.958692
LBFGS:   73 12:40:57      -10.671739      530.486865
LBFGS:   74 12:40:57      -10.628932      350.847613
LBFGS:   75 12:40:57      -10.837887      139.241241
LBFGS:   76 12:40:57      -10.967447      128.113157
LBFGS:   77 12:40:57      -10.769823      150.310063
LBFGS:   78 12:40:58      -10.543396      565.903844
LBFGS:   79 12:40:58      -10.796797      145.832396
LBFGS:   80 12:40:58      -11.033015      146.690271
LBFGS:   81 12:40:58      -10.666602      150.527617
LBFGS:   82 12:40:58      -10.445795      177.527581
LBFGS:   83 12:40:58      -10.251149      228.140234
LBFGS:   84 12:40:58      -10.473306      176.667666
LBFGS:   85 12:40:58      -10.421206      188.863224
LBFGS:   86 12:40:58      -10.475592      175.724343
LBFGS:   87 12:40:58      -10.478052      174.623229
LBFGS:   88 12:40:58      -10.466569      167.620129
LBFGS:   89 12:40:58      -10.402696      173.527212
LBFGS:   90 12:40:58      -10.252752      533.433876
LBFGS:   91 12:40:58      -10.384810      184.447509
LBFGS:   92 12:40:58      -10.346123      196.669834
LBFGS:   93 12:40:58      -10.474301      154.491571
LBFGS:   94 12:40:58      -10.631959      133.647681
LBFGS:   95 12:40:58      -10.794393      144.464897
LBFGS:   96 12:40:58      -10.669070      136.535033
LBFGS:   97 12:40:58      -10.607076      152.368370
LBFGS:   98 12:40:58      -10.657036      135.507768
LBFGS:   99 12:40:58      -10.694124      134.743292
LBFGS:  100 12:40:58      -10.665095      136.118568
       Step     Time          Energy          fmax
LBFGS:    0 12:40:59      -13.646666      364.529616
LBFGS:    1 12:40:59      -15.744026      540.795431
LBFGS:    2 12:40:59      -13.701870      490.933026
LBFGS:    3 12:40:59      -11.664156      435.882661
LBFGS:    4 12:40:59      -10.045364      259.057488
LBFGS:    5 12:40:59       -9.877138      148.939677
LBFGS:    6 12:40:59      -10.246075      184.549546
LBFGS:    7 12:40:59       -9.749464      203.180463
LBFGS:    8 12:40:59      -10.383358      191.818200
LBFGS:    9 12:40:59      -11.800678      247.204514
LBFGS:   10 12:40:59      -10.298946      195.416902
LBFGS:   11 12:40:59       -9.382790      209.184703
LBFGS:   12 12:40:59      -10.366894      194.911788
LBFGS:   13 12:40:59      -12.100948      111.514744
LBFGS:   14 12:40:59       -7.535669     1316.102542
LBFGS:   15 12:40:59      -12.066807      137.639070
LBFGS:   16 12:40:59      -11.952755      226.374252
LBFGS:   17 12:40:59      -12.180874       99.251499
LBFGS:   18 12:40:59      -12.466131      466.634824
LBFGS:   19 12:40:59      -12.132998      100.265386
LBFGS:   20 12:40:59      -12.057657      146.233604
LBFGS:   21 12:40:59      -12.323479      241.988657
LBFGS:   22 12:40:59      -11.441298      217.709906
LBFGS:   23 12:40:59       -9.238550      156.918546
LBFGS:   24 12:40:59       -7.857090      174.261158
LBFGS:   25 12:40:59       -9.234150      155.399355
LBFGS:   26 12:40:59      -11.417131      233.804382
LBFGS:   27 12:41:00       -9.239946      157.398285
LBFGS:   28 12:41:00       -7.889605      178.297466
LBFGS:   29 12:41:00       -9.236347      156.159835
LBFGS:   30 12:41:00      -11.395973      245.432663
LBFGS:   31 12:41:00       -9.241034      157.771716
LBFGS:   32 12:41:00       -7.917013      182.067395
LBFGS:   33 12:41:00       -9.238182      156.794543
LBFGS:   34 12:41:00      -11.378487      253.610681
LBFGS:   35 12:41:00       -9.241838      158.050641
LBFGS:   36 12:41:00       -7.939177      185.426980
LBFGS:   37 12:41:00       -9.239647      157.301185
LBFGS:   38 12:41:00      -11.364651      259.290483
LBFGS:   39 12:41:00       -9.242416      158.251851
LBFGS:   40 12:41:00       -7.956478      188.250271
LBFGS:   41 12:41:00       -9.240761      157.689536
LBFGS:   42 12:41:00      -11.354055      263.225151
LBFGS:   43 12:41:00       -9.242804      158.392893
LBFGS:   44 12:41:00       -7.969604      190.504312
LBFGS:   45 12:41:00       -9.241573      157.980825
LBFGS:   46 12:41:00      -11.346127      265.967993
LBFGS:   47 12:41:00       -9.243046      158.493189
LBFGS:   48 12:41:00       -7.979321      192.237775
LBFGS:   49 12:41:00       -9.242146      158.200204
LBFGS:   50 12:41:00      -11.340307      267.913345
LBFGS:   51 12:41:00       -9.243702      158.724752
LBFGS:   52 12:41:00       -7.991909      194.348366
LBFGS:   53 12:41:00       -9.241362      158.030297
LBFGS:   54 12:41:01      -11.315596      276.364361
LBFGS:   55 12:41:01       -9.243879      158.838248
LBFGS:   56 12:41:01       -8.005732      196.648083
LBFGS:   57 12:41:01       -9.242218      158.380116
LBFGS:   58 12:41:01      -11.297729      281.752550
LBFGS:   59 12:41:01       -9.243849      158.938096
LBFGS:   60 12:41:01       -8.015280      198.350584
LBFGS:   61 12:41:01       -9.242729      158.691027
LBFGS:   62 12:41:01      -11.285954      285.249674
LBFGS:   63 12:41:01       -9.243624      159.064551
LBFGS:   64 12:41:01       -8.335861      204.747437
LBFGS:   65 12:41:01       -9.586096      204.463060
LBFGS:   66 12:41:01       -8.336929      204.535863
LBFGS:   67 12:41:01       -7.098570       83.067768
LBFGS:   68 12:41:01       -6.956097       53.958139
LBFGS:   69 12:41:01       -6.923016       29.371631
LBFGS:   70 12:41:01       -6.935673       43.598277
LBFGS:   71 12:41:01       -6.928026       35.299844
LBFGS:   72 12:41:01       -6.946419       50.562880
LBFGS:   73 12:41:01       -6.959715       54.684799
LBFGS:   74 12:41:01       -7.035782       60.876459
LBFGS:   75 12:41:01       -7.161123       95.011106
LBFGS:   76 12:41:01       -8.232380      217.376592
LBFGS:   77 12:41:01       -9.181053      139.670675
LBFGS:   78 12:41:01       -8.818441       84.908182
LBFGS:   79 12:41:01       -8.735249       95.491041
LBFGS:   80 12:41:01       -7.488321      148.649820
LBFGS:   81 12:41:02       -8.611256      126.020211
LBFGS:   82 12:41:02       -8.471415      167.480550
LBFGS:   83 12:41:02       -7.307455      116.676741
LBFGS:   84 12:41:02       -8.265726      215.205646
LBFGS:   85 12:41:02       -8.103188      211.133453
LBFGS:   86 12:41:02       -9.081486      110.252208
LBFGS:   87 12:41:02       -9.099253      114.503101
LBFGS:   88 12:41:02       -8.929501       83.762680
LBFGS:   89 12:41:02       -8.820759       84.974398
LBFGS:   90 12:41:02       -8.883909       75.107738
LBFGS:   91 12:41:02       -8.918194       79.555533
LBFGS:   92 12:41:02       -8.901621       76.007358
LBFGS:   93 12:41:02       -8.899906       76.198562
LBFGS:   94 12:41:02       -8.893248       75.100830
LBFGS:   95 12:41:02       -8.880863       74.903743
LBFGS:   96 12:41:02       -8.865545       80.498692
LBFGS:   97 12:41:02       -8.769285       89.724418
LBFGS:   98 12:41:02       -8.929169       84.468780
LBFGS:   99 12:41:02       -9.152277      123.227636
LBFGS:  100 12:41:02       -8.819920       87.913764
       Step     Time          Energy          fmax
LBFGS:    0 12:42:02       -3.757688      146.035622
LBFGS:    1 12:42:02       -3.919736       44.818841
LBFGS:    2 12:42:02       -3.961874        5.500900
LBFGS:    3 12:42:02       -3.974394        5.393508
LBFGS:    4 12:42:02       -3.980210        4.489273
LBFGS:    5 12:42:02       -4.020185        2.998488
LBFGS:    6 12:42:02       -3.970965      143.285906
LBFGS:    7 12:42:02       -4.030440        5.134121
LBFGS:    8 12:42:02       -4.039287        5.242925
LBFGS:    9 12:42:02       -3.685969      160.487941
LBFGS:   10 12:42:02       -4.048153        2.236593
LBFGS:   11 12:42:02       -4.052238        2.595257
LBFGS:   12 12:42:02       -4.054331        7.622387
LBFGS:   13 12:42:02       -3.636272      119.907237
LBFGS:   14 12:42:02       -4.024569       72.896998
LBFGS:   15 12:42:02       -3.655935      123.980926
LBFGS:   16 12:42:03       -3.572689      109.809653
LBFGS:   17 12:42:03       -3.662655      125.561818
LBFGS:   18 12:42:03       -3.669836      127.324312
LBFGS:   19 12:42:03       -3.800480      151.035069
LBFGS:   20 12:42:03       -3.965693      110.918197
LBFGS:   21 12:42:03       -4.053804       19.793128
LBFGS:   22 12:42:03       -4.051600       35.738379
LBFGS:   23 12:42:03       -3.975114      107.997000
LBFGS:   24 12:42:03       -3.279156      133.961954
LBFGS:   25 12:42:03       -3.894732      134.871383
LBFGS:   26 12:42:03       -3.837640      148.242597
LBFGS:   27 12:42:03       -2.924625      310.464495
LBFGS:   28 12:42:03        0.376822     1077.922648
LBFGS:   29 12:42:03       -2.922567      311.225102
LBFGS:   30 12:42:03       -2.183132      613.057163
LBFGS:   31 12:42:03       -3.129007      217.039389
LBFGS:   32 12:42:03       -3.115796      223.285509
LBFGS:   33 12:42:03       -3.131582      216.900452
LBFGS:   34 12:42:03       -3.139439      213.987352
LBFGS:   35 12:42:03       -3.160060      207.663127
LBFGS:   36 12:42:03       -3.187886      202.539786
LBFGS:   37 12:42:03       -3.236505      205.557849
LBFGS:   38 12:42:03       -3.368923      203.151112
LBFGS:   39 12:42:03       -3.719735      194.411528
LBFGS:   40 12:42:03       -3.831903      194.937591
LBFGS:   41 12:42:03       -3.702869      205.566651
LBFGS:   42 12:42:03       -4.020332       15.069583
LBFGS:   43 12:42:04       -4.030457       21.500519
LBFGS:   44 12:42:04       -4.031799       77.507773
LBFGS:   45 12:42:04       -4.049037       20.576925
LBFGS:   46 12:42:04       -4.026490       49.201673
LBFGS:   47 12:42:04       -4.052594        6.592374
LBFGS:   48 12:42:04       -4.054157        6.429450
LBFGS:   49 12:42:04       -4.056715        2.659920
LBFGS:   50 12:42:04       -4.056329        3.592606
LBFGS:   51 12:42:04       -4.056761        0.817330
LBFGS:   52 12:42:04       -3.970122       20.784308
LBFGS:   53 12:42:04       -4.056775        2.628954
LBFGS:   54 12:42:04       -4.056748        2.495273
LBFGS:   55 12:42:04       -4.056773        1.459631
LBFGS:   56 12:42:04       -4.056811        0.656158
LBFGS:   57 12:42:04       -4.056681        4.847215
LBFGS:   58 12:42:04       -4.056231        8.572927
LBFGS:   59 12:42:04       -4.054963       11.990925
LBFGS:   60 12:42:04       -4.055502        6.267834
LBFGS:   61 12:42:04       -4.053540       22.014875
LBFGS:   62 12:42:04       -4.043860       27.034067
LBFGS:   63 12:42:04       -4.049720       21.118138
LBFGS:   64 12:42:04       -4.007298      101.967754
LBFGS:   65 12:42:04       -4.056822        0.144834
LBFGS:   66 12:42:04       -4.056814        1.293800
LBFGS:   67 12:42:04       -4.056756        2.764483
LBFGS:   68 12:42:05       -4.056592        4.414442
LBFGS:   69 12:42:05       -4.056475        4.296580
LBFGS:   70 12:42:05       -4.056673        0.111431
LBFGS:   71 12:42:05       -4.055821       12.064716
LBFGS:   72 12:42:05       -4.053054       17.189513
LBFGS:   73 12:42:05       -4.053826       13.091963
LBFGS:   74 12:42:05       -4.053767       26.799665
LBFGS:   75 12:42:05       -4.056341       10.345226
LBFGS:   76 12:42:05       -4.056721        3.489703
LBFGS:   77 12:42:05       -4.056744        4.027170
LBFGS:   78 12:42:05       -4.056785        2.563312
LBFGS:   79 12:42:05       -4.056796        2.297819
LBFGS:   80 12:42:05       -4.056821        0.014072
LBFGS:   81 12:42:05       -4.056822        0.052176
LBFGS:   82 12:42:05       -4.056821        0.098524
LBFGS:   83 12:42:05       -4.056820        0.255942
LBFGS:   84 12:42:05       -4.056823        0.168786
LBFGS:   85 12:42:05       -4.056787        1.815934
LBFGS:   86 12:42:05       -4.056822        0.343126
LBFGS:   87 12:42:05       -4.056822        0.082437
LBFGS:   88 12:42:05       -4.056823        0.103927
LBFGS:   89 12:42:05       -4.056822        0.028565
LBFGS:   90 12:42:05       -4.056822        0.003534
       Step     Time          Energy          fmax
LBFGS:    0 12:42:05       -7.538474      330.833516
LBFGS:    1 12:42:05       -7.948782      192.071551
LBFGS:    2 12:42:05       -7.896379      242.974340
LBFGS:    3 12:42:06       -7.989563       44.062441
LBFGS:    4 12:42:06       -7.991784       16.964854
LBFGS:    5 12:42:06       -7.992122        1.136442
LBFGS:    6 12:42:06       -7.992122        0.022412
LBFGS:    7 12:42:06       -7.992123        0.000115
       Step     Time          Energy          fmax
LBFGS:    0 12:42:06      -12.429937      515.819904
LBFGS:    1 12:42:06      -13.120145      474.916535
LBFGS:    2 12:42:06      -13.858059      593.854575
LBFGS:    3 12:42:06      -14.115158      566.131108
LBFGS:    4 12:42:06      -13.890410      430.989558
LBFGS:    5 12:42:06      -13.831743      374.739837
LBFGS:    6 12:42:06      -13.872763      435.859511
LBFGS:    7 12:42:06      -13.723105      435.270114
LBFGS:    8 12:42:06      -13.843687      444.801681
LBFGS:    9 12:42:06      -13.999795      532.690214
LBFGS:   10 12:42:06      -13.882238      451.788515
LBFGS:   11 12:42:06      -13.867331      433.388074
LBFGS:   12 12:42:06      -13.871229      462.707612
LBFGS:   13 12:42:06      -13.886132      519.112243
LBFGS:   14 12:42:06      -13.942487      589.737793
LBFGS:   15 12:42:06      -14.237107      597.817841
LBFGS:   16 12:42:06      -14.350921      458.224952
LBFGS:   17 12:42:06      -14.266554      603.296820
LBFGS:   18 12:42:06      -14.353416      467.116000
LBFGS:   19 12:42:06      -14.255187      612.575965
LBFGS:   20 12:42:07      -14.336843      486.240816
LBFGS:   21 12:42:07      -14.242868      617.541464
LBFGS:   22 12:42:07      -14.339171      484.249059
LBFGS:   23 12:42:07      -14.375649      343.271541
LBFGS:   24 12:42:07      -14.229045      554.290787
LBFGS:   25 12:42:07      -13.978007      618.908505
LBFGS:   26 12:42:07      -13.548539      459.374689
LBFGS:   27 12:42:07      -14.110569      619.959381
LBFGS:   28 12:42:07      -14.474629      252.810868
LBFGS:   29 12:42:07      -14.054115      623.125625
LBFGS:   30 12:42:07      -14.453825      296.327291
LBFGS:   31 12:42:07      -13.956101      616.974752
LBFGS:   32 12:42:07      -13.584358      519.454432
LBFGS:   33 12:42:07      -14.568243      233.274320
LBFGS:   34 12:42:07      -13.623788      544.780020
LBFGS:   35 12:42:07      -12.880224      450.043220
LBFGS:   36 12:42:07      -11.304469      676.117614
LBFGS:   37 12:42:07      -10.684896      385.874208
LBFGS:   38 12:42:07       -9.927565      535.351008
LBFGS:   39 12:42:07      -10.957297      486.091678
LBFGS:   40 12:42:07      -11.527936      751.886861
LBFGS:   41 12:42:07      -10.964871      483.088997
LBFGS:   42 12:42:07      -12.520177      566.503088
LBFGS:   43 12:42:07      -10.972547      483.357174
LBFGS:   44 12:42:07      -10.054626      512.314669
LBFGS:   45 12:42:07       -9.701181      252.843672
LBFGS:   46 12:42:07      -10.101639      526.407905
LBFGS:   47 12:42:08      -11.047325      496.837585
LBFGS:   48 12:42:08      -10.111939      527.512457
LBFGS:   49 12:42:08       -9.711755      252.263472
LBFGS:   50 12:42:08      -10.124074      529.164402
LBFGS:   51 12:42:08      -11.077618      499.113898
LBFGS:   52 12:42:08      -10.133918      530.030658
LBFGS:   53 12:42:08       -9.726822      251.819990
LBFGS:   54 12:42:08      -10.144043      531.390888
LBFGS:   55 12:42:08      -11.100354      501.822596
LBFGS:   56 12:42:08      -10.153559      532.076484
LBFGS:   57 12:42:08       -9.743942      251.705444
LBFGS:   58 12:42:08      -10.159125      532.770655
LBFGS:   59 12:42:08      -11.113566      504.195997
LBFGS:   60 12:42:08      -10.170603      533.086153
LBFGS:   61 12:42:08      -10.817076      384.490845
LBFGS:   62 12:42:08       -9.932174      270.579211
LBFGS:   63 12:42:08       -9.815767      201.873280
LBFGS:   64 12:42:08      -10.386079      543.076409
LBFGS:   65 12:42:08      -11.365707      622.706110
LBFGS:   66 12:42:08      -12.920483      443.324204
LBFGS:   67 12:42:08      -11.370337      624.400463
LBFGS:   68 12:42:08      -10.412359      545.153065
LBFGS:   69 12:42:08       -9.849126      194.049016
LBFGS:   70 12:42:08      -10.417147      545.902462
LBFGS:   71 12:42:08      -11.386664      633.137457
LBFGS:   72 12:42:09      -10.419764      547.204481
LBFGS:   73 12:42:09       -9.858757      196.130536
LBFGS:   74 12:42:09      -10.421609      548.306004
LBFGS:   75 12:42:09      -11.389481      635.958367
LBFGS:   76 12:42:09      -10.424253      548.624801
LBFGS:   77 12:42:09       -9.867835      197.781368
LBFGS:   78 12:42:09      -10.425120      549.031598
LBFGS:   79 12:42:09      -11.389038      638.166008
LBFGS:   80 12:42:09      -10.427500      549.196280
LBFGS:   81 12:42:09       -9.876215      199.281677
LBFGS:   82 12:42:09      -10.427379      549.149019
LBFGS:   83 12:42:09       -9.876201      199.321835
LBFGS:   84 12:42:09      -10.427360      549.146766
LBFGS:   85 12:42:09       -9.876202      199.323912
LBFGS:   86 12:42:09      -10.427357      549.146057
LBFGS:   87 12:42:09       -9.876202      199.324258
LBFGS:   88 12:42:09      -10.427357      549.146057
LBFGS:   89 12:42:09      -11.386035      639.392533
LBFGS:   90 12:42:09      -10.429256      549.273895
LBFGS:   91 12:42:09       -9.883364      200.633281
LBFGS:   92 12:42:09       -9.367384      377.331581
LBFGS:   93 12:42:09       -8.818098      296.217056
LBFGS:   94 12:42:09       -9.370455      376.658599
LBFGS:   95 12:42:09       -9.905789      194.407860
LBFGS:   96 12:42:09       -9.368031      378.325501
LBFGS:   97 12:42:10       -8.821600      302.231501
LBFGS:   98 12:42:10       -9.370351      377.511753
LBFGS:   99 12:42:10       -9.921485      188.900489
LBFGS:  100 12:42:10       -9.369226      379.058528
       Step     Time          Energy          fmax
LBFGS:    0 12:42:10       -9.945551       35.526518
LBFGS:    1 12:42:10      -10.034161       14.661505
LBFGS:    2 12:42:10       -9.907279      100.369354
LBFGS:    3 12:42:10      -10.054185        5.717877
LBFGS:    4 12:42:10      -10.067938        9.648829
LBFGS:    5 12:42:10      -10.045700       11.871941
LBFGS:    6 12:42:10      -10.197237        6.444638
LBFGS:    7 12:42:10      -10.250345       80.818695
LBFGS:    8 12:42:10      -10.228130       14.805517
LBFGS:    9 12:42:10      -10.262777       13.294708
LBFGS:   10 12:42:10      -10.139069       92.866954
LBFGS:   11 12:42:10      -10.287922       12.770838
LBFGS:   12 12:42:10      -10.299114        5.613165
LBFGS:   13 12:42:10      -10.301451        1.413752
LBFGS:   14 12:42:10      -10.301455        0.227373
LBFGS:   15 12:42:10      -10.301470        0.135657
LBFGS:   16 12:42:10      -10.301479        0.004726
       Step     Time          Energy          fmax
LBFGS:    0 12:52:55       -4.345139      215.688919
LBFGS:    1 12:52:55       -5.120864      345.642898
LBFGS:    2 12:52:56       -4.345140      215.689816
LBFGS:    3 12:52:56       -3.484494      129.318344
LBFGS:    4 12:52:56       -2.082479      277.197134
LBFGS:    5 12:52:56       -3.484661      129.259721
LBFGS:    6 12:52:56       -4.234755      259.285392
LBFGS:    7 12:52:56       -3.428769      198.654571
LBFGS:    8 12:52:56       -2.273035      465.819928
LBFGS:    9 12:52:56       -2.808053      470.832909
LBFGS:   10 12:52:56       -2.818673      449.278204
LBFGS:   11 12:52:56       -2.807979      351.141816
LBFGS:   12 12:52:56       -2.522956      424.256484
LBFGS:   13 12:52:56       -3.095311      308.371559
LBFGS:   14 12:52:56       -3.426854      275.410664
LBFGS:   15 12:52:56       -3.653580      273.620304
LBFGS:   16 12:52:56       -4.238997      355.535200
LBFGS:   17 12:52:56       -4.506086      376.575052
LBFGS:   18 12:52:56       -4.330182      356.014895
LBFGS:   19 12:52:56       -4.632245      242.724010
LBFGS:   20 12:52:56       -4.642508      265.459719
LBFGS:   21 12:52:56       -4.586489      193.129283
LBFGS:   22 12:52:56       -4.640091      268.565490
LBFGS:   23 12:52:56       -4.758046      341.072723
LBFGS:   24 12:52:56       -4.637699      269.215543
LBFGS:   25 12:52:56       -4.595660      190.936489
LBFGS:   26 12:52:56       -4.543522      174.401393
LBFGS:   27 12:52:56       -4.609128      209.369159
LBFGS:   28 12:52:56       -4.689832      340.718162
LBFGS:   29 12:52:56       -4.605198      195.704318
LBFGS:   30 12:52:57       -4.521335      218.494315
LBFGS:   31 12:52:57       -4.597073      177.090642
LBFGS:   32 12:52:57       -4.664989      269.835336
LBFGS:   33 12:52:57       -4.596325      177.006656
LBFGS:   34 12:52:57       -4.606768      194.434867
LBFGS:   35 12:52:57       -4.530692      225.813230
LBFGS:   36 12:52:57       -4.692760      320.042257
LBFGS:   37 12:52:57       -4.553349      199.448952
LBFGS:   38 12:52:57       -4.531992      275.213035
LBFGS:   39 12:52:57       -4.529241      237.155350
LBFGS:   40 12:52:57       -4.563490      211.457818
LBFGS:   41 12:52:57       -4.619107      147.000202
LBFGS:   42 12:52:57       -4.699790      279.074429
LBFGS:   43 12:52:57       -4.641008      163.159823
LBFGS:   44 12:52:57       -4.660078      213.764790
LBFGS:   45 12:52:57       -4.641505      169.803366
LBFGS:   46 12:52:57       -4.621966      158.660348
LBFGS:   47 12:52:57       -4.708617      242.725544
LBFGS:   48 12:52:57       -4.561759      201.144538
LBFGS:   49 12:52:57       -4.473037      307.355810
LBFGS:   50 12:52:57       -4.322986      418.041996
LBFGS:   51 12:52:57       -4.458954      284.222617
LBFGS:   52 12:52:57       -4.524291      245.709103
LBFGS:   53 12:52:57       -4.457226      283.342262
LBFGS:   54 12:52:57       -4.496540      332.309603
LBFGS:   55 12:52:58       -4.463744      366.838901
LBFGS:   56 12:52:58       -4.502468      329.585016
LBFGS:   57 12:52:58       -4.574340      262.727613
LBFGS:   58 12:52:58       -4.583022      217.193669
LBFGS:   59 12:52:58       -4.590607      221.912417
LBFGS:   60 12:52:58       -4.579003      227.916194
LBFGS:   61 12:52:58       -4.588190      213.175149
LBFGS:   62 12:52:58       -4.585735      210.623797
LBFGS:   63 12:52:58       -4.597244      233.937747
LBFGS:   64 12:52:58       -4.608363      248.752314
LBFGS:   65 12:52:58       -4.639766      264.975431
LBFGS:   66 12:52:58       -4.693007      198.628382
LBFGS:   67 12:52:58       -4.976444      473.458786
LBFGS:   68 12:52:58       -4.750701      239.632168
LBFGS:   69 12:52:58       -4.688204      200.906843
LBFGS:   70 12:52:58       -4.695034      153.769584
LBFGS:   71 12:52:58       -4.700364      175.060405
LBFGS:   72 12:52:58       -4.696636      186.070882
LBFGS:   73 12:52:58       -4.706383      174.336434
LBFGS:   74 12:52:58       -4.706149      193.512080
LBFGS:   75 12:52:58       -4.725414      177.949850
LBFGS:   76 12:52:58       -4.746681      220.028536
LBFGS:   77 12:52:58       -4.702823      228.832987
LBFGS:   78 12:52:58       -4.747751      231.220492
LBFGS:   79 12:52:58       -4.895507      492.858954
LBFGS:   80 12:52:58       -4.825952      323.257426
LBFGS:   81 12:52:59       -4.870815      314.810394
LBFGS:   82 12:52:59       -4.933929      418.136219
LBFGS:   83 12:52:59       -4.926612      571.560417
LBFGS:   84 12:52:59       -4.957033      496.075721
LBFGS:   85 12:52:59       -4.972195      485.838642
LBFGS:   86 12:52:59       -4.936637      388.635521
LBFGS:   87 12:52:59       -4.915883      492.079308
LBFGS:   88 12:52:59       -4.931387      376.139947
LBFGS:   89 12:52:59       -4.929182      349.179072
LBFGS:   90 12:52:59       -4.931172      280.250902
LBFGS:   91 12:52:59       -4.928510      363.128641
LBFGS:   92 12:52:59       -4.928069      370.975630
LBFGS:   93 12:52:59       -4.922160      356.054888
LBFGS:   94 12:52:59       -4.931612      401.756366
LBFGS:   95 12:52:59       -4.941175      471.700313
LBFGS:   96 12:52:59       -4.899550      344.851621
LBFGS:   97 12:52:59       -4.948050      473.487856
LBFGS:   98 12:52:59       -5.065881      645.274076
LBFGS:   99 12:52:59       -4.950239      479.403098
LBFGS:  100 12:52:59       -4.941119      407.596651
       Step     Time          Energy          fmax
LBFGS:    0 12:52:59       -4.474953      341.020977
LBFGS:    1 12:52:59       -5.680258     1000.639226
LBFGS:    2 12:52:59       -5.938672      857.771175
LBFGS:    3 12:52:59       -5.348173       36.887625
LBFGS:    4 12:53:00       -5.345444       59.635602
LBFGS:    5 12:53:00       -5.350346       13.627200
LBFGS:    6 12:53:00       -5.350834        9.510037
LBFGS:    7 12:53:00       -5.352033       18.489819
LBFGS:    8 12:53:00       -5.349100       27.564505
LBFGS:    9 12:53:00       -5.406988      304.117891
LBFGS:   10 12:53:00       -5.346848       48.591452
LBFGS:   11 12:53:00       -5.337175      108.579148
LBFGS:   12 12:53:00       -5.349992       17.644421
LBFGS:   13 12:53:00       -5.350595       11.130738
LBFGS:   14 12:53:00       -5.351315       10.753468
LBFGS:   15 12:53:00       -5.909646      895.004511
LBFGS:   16 12:53:00       -5.351336       10.921499
LBFGS:   17 12:53:00       -5.351207        9.960205
LBFGS:   18 12:53:00       -5.349562       22.513896
LBFGS:   19 12:53:00       -5.352975       29.091107
LBFGS:   20 12:53:00       -5.214852      294.840236
LBFGS:   21 12:53:00       -5.352811       27.370723
LBFGS:   22 12:53:00       -5.357169       66.742986
LBFGS:   23 12:53:00       -5.351547       12.984438
